,Unnamed: 0,run,hr,min,sec,AoA,rounded_AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,rounded_v,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,pInf,nu,rounded_J,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,delta_e,Drag coefficient,Thrust coefficient,CL_strut_cor,CMpitch25c_strut_cor,V cor,q cor,CDbcor,CMbcor,CL cor,CLa,CM25ca,dAoA,dCD,dCM25c,AoA cor,CD cor,CM cor
34,59.0,124.0,11.0,22.0,8.0,0.001,0,-0.005,104.87,100699.0,286.42999999999995,-80.6,-25.9,129.8,141.7,-124.1,-5.0,0.0,1.224754668531118,244.64999605114565,19.98771059421728,20,226768.0029011247,61.5,61.49,1.98,2.42,0.0,100699.0,1.4541580680731964e-05,1.6,1.599426300670354,1.599686412282107,-0.7001882986591593,-0.4719927503482872,13.572113236606656,-0.3132918478824157,-1.4342651136162086,0.0331685283113993,-0.0131786346032252,-0.0088836388784602,0.2554483150908863,-0.0042221711782979,-0.1636268851150795,0.0004470055802904,0.2554480850414146,-0.0131830930153848,0.2554483150908863,-0.0131794097967837,0.0088824887918115,-0.0067260589662758,-0.1599124478338949,-0.1599124478338949,0.0004468881883477,0,0.054103208773515106,0.06725451766574353,0.2392483150908863,-0.1534124478338949,20.124993480344642,247.71751714201994,0.05343324107841026,-0.15151271976959604,0.23628566932822637,6.501646047122967,-2.54453183346094,0.0012353875694117067,0.00034096696915763094,-0.00650074655016434,0.0012353875694117067,0.05377420804756789,-0.15801346631976038
35,50.0,115.0,11.0,15.0,58.0,1.006,1,-0.005,104.82,100705.0,286.61,-73.2,-14.0,189.0,187.1,-136.0,-2.5,0.0,1.2240584138348296,244.5333548882473,19.988627706458523,20,226538.71705983143,61.49,61.5,2.37,2.06,0.0,100705.0,1.455696649843546e-05,1.6,1.5997598119835856,1.5994996884369217,-0.6260947488386246,-0.250070588850993,19.671003713487387,-0.3077923738276142,-1.7574049363394495,0.0181875419572148,-0.0117896995107199,-0.0047089631473365,0.3704155374030287,-0.0041500344748213,-0.2005876437478657,0.0002452267585322,0.3701514492631219,-0.0182913086611687,0.3704155374030288,-0.011790110400384,0.004707934284036,-0.0054807309337108,-0.1972646819452929,-0.1972646819452929,0.0001489631630951,0,0.055051298224387334,0.0667138372000293,0.35601553740302877,-0.1901646819452929,20.125032997863602,247.60038586019442,0.05436937668329802,-0.1878091081957996,0.35160556576297636,6.554364796843816,-2.1294779800673544,0.0015979469647825334,0.0005704670664273644,-0.007217839797319702,1.0015979469647824,0.05493984374972538,-0.19502694799311932
36,64.0,129.0,11.0,24.0,34.0,2.006,2,-0.005,105.18,100696.0,286.37,-55.9,-15.2,238.5,237.1,-133.8,-1.3,0.0,1.224974782855927,245.37317642532733,20.01543190926637,20,227160.35537851072,61.51,61.5,1.92,2.05,0.0,100696.0,1.453659753678242e-05,1.6,1.6013841860796576,1.6016445737521905,-0.4614392541304093,-0.2529779701407966,25.80085004171887,-0.308922319210252,-2.007748585441894,0.0111687086910849,-0.0086594086040041,-0.0047474062764534,0.4841809638907278,-0.0041510136086778,-0.2283771688132382,0.0001500748210312,0.4835811264972837,-0.0256024461164059,0.4841809638907278,-0.0086598228603832,0.0047466505824205,-0.0054909735087728,-0.2259364887943953,-0.2259364887943953,-4.222402372034773e-05,0,0.05682496291390598,0.0658350498153454,0.4711809638907278,-0.2186364887943953,20.125097268967256,248.45232766269535,0.05612071249888353,-0.21592685503351125,0.46534146356631106,6.518278792250978,-1.6427735234678547,0.001971493008497931,0.0008683530569247704,-0.00748857313044016,2.0019714930084977,0.0569890655558083,-0.2234154281639514
37,55.0,120.0,11.0,19.0,55.0,3.006,3,-0.005,104.96,100701.0,286.47,-36.7,-15.4,285.6,283.1,-124.9,-0.8,0.0,1.2246079768724318,244.85995072741883,19.99748292810532,20,226827.0499309837,61.49,61.49,2.32,2.21,0.0,100701.0,1.4544903031109626e-05,1.6,1.600468526354816,1.600468526354816,-0.2799103880563536,-0.2485602286233729,31.69928880459312,-0.3293425918606908,-2.203318253616481,0.008678555992799,-0.0052638322394247,-0.0046742793432985,0.5961184203812436,-0.0044346780552917,-0.251148110888973,0.0001168588660077,0.595022152284132,-0.0365173566791613,0.5961184203812436,-0.0052642401272045,0.0046738199694815,-0.0057503510427058,-0.2496644841476081,-0.2496644841476081,-0.0001848533950983,0,0.05952034681962254,0.06492787848797482,0.5853184203812436,-0.24306448414760812,20.125163670420093,247.934297650542,0.058782303729811525,-0.24005052215831946,0.5780605625463316,6.413543826335841,-1.3595139900451239,0.00233527314257371,0.0012183756877482293,-0.007872392855200857,3.002335273142574,0.06000067941755975,-0.24792291501352032
38,62.5,127.5,11.0,23.5,27.0,4.003,4,-0.005,105.13,100696.5,286.4,-13.4,-20.35,329.2,330.79999999999995,-111.1,2.85,0.0,1.2248525520662088,245.25653429066864,20.011670381705763,20,227076.4826101376,61.505,61.495000000000005,2.215,2.4850000000000003,0.0,100696.5,1.4539233452081304e-05,1.6,1.601213469626208,1.6014737216742598,-0.0613113276568307,-0.281076959383243,37.60517283491433,-0.3055616543047551,-2.3880000210040717,-0.0143891533439441,-0.0011514010662434,-0.005277221852309,0.7060363868859818,-0.0041075811330354,-0.2717587401763276,-0.0001934693622026,0.7042335671099291,-0.0504361209585275,0.7060363868859818,-0.001151861586342,0.0052771213535169,-0.0055678268754858,-0.2714342143680922,-0.2714342143680922,-0.0005816886367985,0,0.06324438443115034,0.06438689649503891,0.6973363868859818,-0.26553421436809216,20.125203294597167,248.3368384229274,0.06245991789794248,-0.2622405985559219,0.6886868117051899,6.31678593117537,-1.2510668633622262,0.0026945772347313312,0.0016221354953082612,-0.008872553643994072,4.002694577234731,0.06408205339325074,-0.271113152199916
39,61.0,126.0,11.0,23.0,27.0,5.005,5,-0.005,105.22,100697.0,286.42999999999995,16.4,-19.9,374.3,374.4,-92.6,2.2,0.0,1.224730343469925,245.4664906698361,20.021235116965936,20,227143.8396352578,61.5,61.5,2.02,2.6,0.0,100697.0,1.45418694992803e-05,1.6,1.6021089492482825,1.6021089492482825,0.2164216476054167,-0.2804600095220265,43.464381038449815,-0.3382149416096005,-2.5871034685128547,-0.0094824687363568,0.0040598432546807,-0.0052611357988626,0.8153462286709242,-0.0045428932494725,-0.2941656955475658,-0.0001273682440099,0.8125915772725982,-0.0670886240787713,0.8153462286709243,0.0040593841185121,0.0052614900669888,-0.0059916723550994,-0.2953099744197686,-0.2953099744197686,-0.0006496121349564,0,0.06811480075016457,0.06437833820712363,0.8093462286709243,-0.29050997441976856,20.12520392160669,248.54944724058694,0.06726991867591545,-0.28690654804143856,0.7993072633809385,6.250491610299383,-1.365249784059991,0.0030494052849707933,0.0020774766550519202,-0.010203181123462595,5.003049405284971,0.06934739533096737,-0.29710972916490114
40,56.0,121.0,11.0,20.0,29.0,6.001,6,-0.005,104.97,100699.0,286.47,48.1,-23.3,410.1,413.9,-69.5,3.8,0.0,1.2245836552077636,244.88327907105685,19.998634102591048,20,226835.6022293942,61.5,61.5,2.07,2.51,0.0,100699.0,1.4545191909907454e-05,1.6,1.600300405110992,1.600300405110992,0.5110014885664825,-0.3134882363664236,48.612439592395205,-0.3232274496229194,-2.7568224193681403,-0.0192941378187298,0.0096086818619911,-0.0058947161566433,0.9140902267994376,-0.0043519215615086,-0.3142100711740639,-0.0002597755063253,0.9100856246540892,-0.0860082862016722,0.914090226799438,0.0096081674143775,0.0058955546498731,-0.00595325355094,-0.3169183066784072,-0.3169183066784072,-0.000880739734663,0,0.07426011129040225,0.06469810871710181,0.9094902267994379,-0.3130183066784072,20.125528183246416,247.96690114738774,0.07333664078887041,-0.30912573006312927,0.8981801522346919,5.68033568776258,-1.2430383943136365,0.003382260038521115,0.002555758676380683,-0.010929569897470993,6.003382260038521,0.07589239946525109,-0.3200552999606003
41,16.0,81.0,10.0,42.0,52.0,7.006,7,-0.005,105.26,100726.0,286.65,96.0,-9.2,450.9,445.8,-36.5,-4.8,0.0,1.2241428221720356,245.55980506242267,20.02984518722937,20,226996.85536219808,61.52,61.54,1.47,1.44,0.0,100726.0,1.4557543339193271e-05,1.6,1.6022768656013993,1.6017561386382528,0.9538654254621776,-0.1930837510025382,53.84225722265766,-0.3512572447604008,-2.9662795315540302,0.037429906602765,0.0178867158771786,-0.0036206723742072,1.0096404916458903,-0.004716284184387,-0.3371516086475398,0.0005025663645859,1.0042835953071405,-0.1053960016926168,1.0096404916458903,0.0178863998458012,0.0036222332708408,-0.005755246765526,-0.3421930326108303,-0.3421930326108303,-0.0002031724417262,0,0.08181962207766222,0.06491636042703354,1.0035404916458903,-0.3399930326108303,20.128575853368098,248.727260044614,0.08077767770234759,-0.3356633398185712,0.990760753190506,5.447389957272592,-1.4409304719181064,0.0036951760598905492,0.003050535799987825,-0.013213515816558987,7.003695176059891,0.08382821350233541,-0.3488768556351302
42,53.0,118.0,11.0,18.0,17.0,8.001,8,-0.005,104.82,100702.0,286.6,146.9,-0.7,478.5,466.9,-3.6,-7.4,0.0,1.22406465753065,244.5333548882473,19.988576727505063,20,226545.4450518548,61.5,61.5,2.36,2.28,0.0,100702.0,1.4556497057773672e-05,1.6,1.5994956090763286,1.5994956090763286,1.4240799894098082,-0.0879821339851277,57.6002339895941,-0.358901656666911,-3.31624339473118,0.0551547472293377,0.0268161890600657,-0.0016567507137229,1.084643261653532,-0.0048391525420716,-0.3785111984657959,0.0007436639823311,1.077817508860643,-0.1244167618914555,1.084643261653532,0.0268160443791832,0.0016590908613711,-0.0053579719109858,-0.3860694209511228,-0.3860694209511228,-9.353280689739494e-06,0,0.09094342964980517,0.06469365859915115,1.077943261653532,-0.3858694209511228,20.13261614301021,247.7870134700922,0.08974926347378719,-0.38080262049468694,1.0637889309042967,4.318936857515843,-2.5265646956540473,0.0039425791040942106,0.0034726953581426193,-0.02054491638559893,8.003942579104095,0.09322195883192981,-0.40134753688028585
43,49.0,114.0,11.0,15.0,15.0,9.001,9,-0.005,105.01,100707.0,286.69,218.0,9.0,498.7,483.7,39.7,-11.4,0.0,1.22374114694087,244.97659253815743,20.009328357824764,20,226665.32330188205,61.5,61.49,2.51,2.18,0.0,100707.0,1.4563902641431796e-05,1.6,1.6011561646041197,1.601416557540305,2.0800345144527856,0.0191260302393312,60.90321705242908,-0.3168686888432144,-3.8975671396369327,0.0819771950764602,0.0390972969527795,0.0003595017672058,1.144765217083351,-0.0042646823892753,-0.4440577526159983,0.0011033172808618,1.136784970619204,-0.1404846306440721,1.144765217083351,0.0390973281763555,-0.000356089883039,-0.0042847024313046,-0.4550774418150151,-0.4550774418150151,0.0004193816076671,0,0.10179242105675367,0.06397820510123094,1.153765217083351,-0.4540774418150151,20.13867809773723,248.38565956114337,0.1003953307962789,-0.4478452767395095,1.137929910967948,3.4447343022022796,-3.9538683480517576,0.004112261784082578,0.0037780470536307753,-0.03131591890534051,9.004112261784083,0.10417337784990967,-0.47916119564485005
44,60.0,125.0,11.0,22.0,53.0,10.001,10,-0.005,105.06,100699.0,286.45,286.3,-1.2,515.5,507.9,81.1,-4.2,0.0,1.2246691558993472,245.09323458026748,20.00650696039243,20,226953.07476061647,61.5,61.5,2.43,2.68,0.0,100699.0,1.4543386253385168e-05,1.6,1.6009303950125175,1.6009303950125175,2.7098911231721754,-0.0532737565668974,64.4101801674174,-0.2892425438855441,-4.589012838110813,0.035626176857656,0.0509121338851444,-0.0010008817711183,1.2101075531075782,-0.0038910141009256,-0.5225867454964911,0.0004792585304119,1.200561306938964,-0.1600152609776821,1.2101075531075782,0.0509120463478738,0.0010053246891292,-0.0041929345559164,-0.5369364815549871,-0.5369364815549871,-0.0002561914494668,0,0.11453827386049209,0.06279419725785818,1.2200075531075782,-0.533336481554987,20.14620868761329,248.689808980494,0.11288181103516944,-0.5256233213570233,1.2023636940705806,3.7438400777138536,-4.690177492094079,0.004233928741676155,0.0040049116870127625,-0.03506840415320033,10.004233928741677,0.1168867227221822,-0.5606917255102236
45,57.0,122.0,11.0,20.0,58.0,11.001,11,-0.005,104.51,100704.0,286.47,406.7,-8.2,520.6,508.5,165.2,3.5,0.0,1.224644459369434,243.81018484248943,19.954272957935963,20,226343.67158496456,61.51,61.5,2.22,2.28,0.0,100704.0,1.4544469734427338e-05,1.6,1.596491012755109,1.596750604789703,3.818602366913424,-0.0685762927818791,66.80211585916877,-0.3940373433644268,-5.2863339100908,-0.0140898719307616,0.0721196108734049,-0.0012951585620493,1.2616507660046172,-0.0053286536642833,-0.605164145431593,-0.0001905404372389,1.252228792226601,-0.1699616002256853,1.261650766004617,0.0721194975748877,0.0013014521804347,-0.0055527096253766,-0.6254912718295845,-0.6254912718295845,-0.0012466411157387,0,0.1293634561350666,0.060634811021464424,1.256450766004617,-0.6243912718295845,20.151651635170744,247.52162416248223,0.1274237281646543,-0.6150288966222879,1.2376110351634704,2.9532085615445953,-5.073815738400582,0.004288455070497357,0.004108729817088332,-0.03594422117093274,11.004288455070498,0.13153245798174262,-0.6509731177932206
46,13.0,78.0,10.0,40.0,15.0,12.005,12,-0.005,105.23,100731.0,286.91,514.3,-9.5,535.7,522.5,252.9,2.4,0.0,1.2230942056526706,245.48981925410047,20.03557388326957,20,226707.31832457928,61.51,61.52,1.55,1.6,0.0,100731.0,1.4580304254882532e-05,1.6,1.6029956945792678,1.6027351296094077,4.808664574256249,-0.1017931307473518,70.71872828283335,-0.4592171902618988,-5.809696437311093,-0.0068222345001402,0.090196934829386,-0.0019093509722536,1.3264831488335516,-0.0061676057753037,-0.6605267276079058,-9.162734713729724e-05,1.3162329334880736,-0.1876803026248924,1.3264831488335516,0.0901967678636365,0.0019172221324133,-0.0065400451151678,-0.685949001421982,-0.685949001421982,-0.0014499334945595,0,0.14646122646658535,0.0562141084929259,1.3095831488335516,-0.684249001421982,20.16170654471987,249.4755985849121,0.14412126964304398,-0.6733170083033526,1.2886604234198942,3.6998226213888183,-3.4501720563621054,0.004453661708567565,0.004431393400024727,-0.023274643144436037,12.004453661708567,0.1485526630430687,-0.6965916514477887
47,54.0,119.0,11.0,18.0,56.0,13.001,13,-0.005,104.76,100700.0,286.53,673.3,-12.4,518.2,522.3,373.2,1.0,0.0,1.224339383034959,244.39338579817968,19.98061318215453,20,226549.06952510693,61.5,61.51,2.49,2.83,0.0,100700.0,1.4550464888023498e-05,1.6,1.5988583623131147,1.5985984276094385,6.269452809676694,-0.1642480164058795,72.56878910407613,-0.252717683311781,-6.440344758541534,0.0021062274627939,0.1181247686102233,-0.0030946494888177,1.367291800651602,-0.0034094014315902,-0.7355125869264776,2.841500773827948e-05,1.358817132068709,-0.1925002095710206,1.3672918006516015,0.118124498101324,0.003104957807723,-0.004178275140452,-0.7688064035901356,-0.7688064035901356,-0.0009122918322788,0,0.16603563395321821,0.04965581451592712,1.3378918006516014,-0.7604064035901357,20.16860437219055,248.53133382849086,0.16327120657138833,-0.7477459388853385,1.3156164333729783,2.347553731720019,-4.766445226559564,0.004507374211585466,0.004538925831066563,-0.029691706840841645,13.004507374211585,0.1678101324024549,-0.7774376457261801
48,15.0,80.0,10.0,42.0,9.0,14.001,14,-0.005,104.59,100727.0,286.73,790.1,-12.8,524.5,530.0,487.6,3.1,0.0,1.2238134261823068,243.9968085189798,19.96868490088081,20,226193.72246942628,61.5,61.52,1.43,1.3,0.0,100727.0,1.4564623288725763e-05,1.6,1.5979038554574616,1.5973843808620594,7.339622937021956,-0.1441741706591982,76.22406692381772,-0.2099148350060854,-6.808749137442582,-0.0115881675652815,0.1385129518168245,-0.0027208468507308,1.4384963096462655,-0.0028365532552903,-0.7788496491353856,-0.0001565894779623,1.4292724090499616,-0.2136301744029956,1.4384963096462655,0.1385127138507266,0.0027329343756845,-0.0034584943949421,-0.817889935754261,-0.817889935754261,-0.0009886815289698,0,0.18830151820519683,0.05126284693763022,1.4050963096462654,-0.8166899357542611,20.188260650305732,248.6119276848253,0.18480597415097783,-0.8015292738739072,1.37901273848017,4.079717847695557,-2.812279236599015,0.004698623275361323,0.004932272996417927,-0.02244108660639846,14.004698623275361,0.18973824714739576,-0.8239703604803056
49,19.0,84.0,10.0,45.0,47.0,-4.994,-5,-0.005,26.19,100727.0,286.45,33.8,0.6,-64.2,-66.3,77.5,-0.6,0.0,1.2250096829787145,61.38974308738623,10.011361532529197,10,113600.09327677332,30.76,30.76,0.34,0.33,0.0,100727.0,1.4539343496079829e-05,1.6,1.601707135207486,1.601707135207486,0.3124380873930271,-0.0024547618488738,-6.074943478225712,-0.0415233900683714,0.3254004567244643,0.0005383612564945,0.0234352146552925,-0.000184125665779,-0.4556666110041188,-0.0022301236473375,0.1479424421150532,2.8914117246737016e-05,-0.4559768870644364,-0.0163201756407467,-0.4556666110041189,0.0234351984980624,0.0001861707733586,-0.002270840038044,0.1413371573014899,0.1413371573014899,0.0002264842062274,0,0.08843255626931784,0.06523106649322398,-0.4784666110041189,0.1400371573014899,10.063739945271399,62.174832990896064,0.08731590659405819,0.138268889450578,-0.4724249493317682,5.713479392652829,-2.893375310697405,-0.000552180807540081,6.811903234835364e-05,0.0032931011665630074,-5.00055218080754,0.08738402562640654,0.141561990617141
50,18.0,83.0,10.0,45.0,0.0,7.006,7,-0.005,26.01,100727.0,286.47,48.0,-21.2,84.7,91.5,103.2,10.3,0.0,1.2249241585131174,60.97114669406343,9.97751936271449,10,113202.02743534732,30.76,30.76,0.33,0.34,0.0,100727.0,1.4541148650667354e-05,1.6,1.5962927622785898,1.5962927622785898,0.5159122972106202,-0.1968093292084648,13.050494428061278,-0.1798187506549244,-0.6975018723537434,-0.060863131029771,0.0389629918764056,-0.0148635346290644,0.9856061023023844,-0.009723946675432,-0.3192945134285855,-0.0032912576607155,0.9829994040723612,-0.0815455408041522,0.9856061023023844,0.0389616946399584,0.0148669347349373,-0.0134079474282996,-0.3302763483431674,-0.3302763483431674,-0.0049020944555707,0,0.10521978608478653,0.0668122219434915,0.9795061023023844,-0.3280763483431674,10.083757479922483,61.99678193134895,0.10347909702147835,-0.32264886238505247,0.9633017777816381,6.881570299985944,-2.251788619567341,0.0037529576919249573,0.00314668443569308,-0.018123134102391726,7.003752957691925,0.10662578145717143,-0.3407719964874442
51,17.0,82.0,10.0,44.0,29.0,12.001,12,-0.005,26.13,100726.0,286.51,172.3,-5.1,74.6,78.6,332.2,4.3,0.0,1.2247409862678929,61.25021062310366,10.001074562112509,10,113439.98426379448,30.76,30.77,0.33,0.31,0.0,100726.0,1.4544903610619696e-05,1.6,1.6000613336986158,1.5995413267653371,1.666924576839676,-0.00664136042241,17.11583921313231,-0.1001539922482963,-1.4809653392791655,-0.0187535069608718,0.1253167561171058,-0.0004992869838891,1.286741750774483,-0.0053912892698398,-0.6748507719731927,-0.0010095012548212,1.2846756448793275,-0.1449727905635388,1.286741750774483,0.1253167120689261,0.0005102229319849,-0.0052012025704586,-0.7101716716637101,-0.7101716716637101,-0.002068917181905,0,0.18391101402795884,0.05992769729495614,1.269841750774483,-0.7084716716637101,10.112980349005426,62.642042977107174,0.17982472808617922,-0.6927302662488696,1.2416273639314757,3.45421455823552,-4.3576373739789664,0.004511443340601974,0.004547124756114007,-0.02990366492181367,12.004511443340602,0.18437185284229324,-0.7226339311706832
52,20.0,85.0,10.0,46.0,56.0,14.001,14,-0.005,26.01,100720.0,286.41,230.8,1.7,66.9,67.2,469.1,0.5,0.0,1.225095624083592,60.97114669406343,9.976821106643149,10,113228.40577393305,30.76,30.76,0.37,0.33,0.0,100720.0,1.4536743666146753e-05,1.6,1.5961810490287949,1.5961810490287949,2.198943992935657,0.056062664804954,19.26872976414055,-0.0999732304544093,-1.6452334087325873,0.0062867935473683,0.1660697707665715,0.0042339931906552,1.455222845681394,-0.0054061901685375,-0.753136330580784,0.0003399670223011,1.452169089399502,-0.1909388256697328,1.4552228456813938,0.1660701396198326,-0.0042195008531122,-0.0041699211000528,-0.7999435884178117,-0.7999435884178117,-0.0006789987205728,0,0.21806374901638814,0.05359779012960571,1.4218228456813937,-0.7987435884178117,10.13791939229247,62.66456517839115,0.2121708942220571,-0.7771587078235808,1.3834001568545895,4.826627832954531,-2.5717759744048925,0.004756404907395731,0.005054328814777155,-0.020949164156792068,14.004756404907395,0.21722522303683425,-0.7981078719803728
